Optymalny wynik,Optymalna scieżka,Otrzymany wynik,Otrzymana scieżka,Czas wykonania,Blad bezwzgledny,Blad wzgledny (liczbowo),Blad wzgledny (procentowo)
15282,,13728,1-6-7-3-5-8-2-4-9-1,65503000.000000,1554.000000,0.101688,10.168826%
15282,,13728,1-6-7-3-5-8-2-4-9-1,65407300.000000,1554.000000,0.101688,10.168826%
15282,,13728,1-6-7-3-5-8-2-4-9-1,65417500.000000,1554.000000,0.101688,10.168826%
15282,,13728,1-6-7-3-5-8-2-4-9-1,65553000.000000,1554.000000,0.101688,10.168826%
15282,,13728,1-6-7-3-5-8-2-4-9-1,65343800.000000,1554.000000,0.101688,10.168826%
15282,,13728,1-6-7-3-5-8-2-4-9-1,65324100.000000,1554.000000,0.101688,10.168826%
\Dane\ASYM60\GRAF10_60.txt, bfs,false
16789,,14207,1-10-9-2-3-7-6-4-8-5-1,473609400.000000,2582.000000,0.153791,15.379117%
16789,,14207,1-10-9-2-3-7-6-4-8-5-1,470014700.000000,2582.000000,0.153791,15.379117%
16789,,14207,1-10-9-2-3-7-6-4-8-5-1,469763200.000000,2582.000000,0.153791,15.379117%
16789,,14207,1-10-9-2-3-7-6-4-8-5-1,468940000.000000,2582.000000,0.153791,15.379117%
16789,,14207,1-10-9-2-3-7-6-4-8-5-1,469750100.000000,2582.000000,0.153791,15.379117%
16789,,14207,1-10-9-2-3-7-6-4-8-5-1,469897300.000000,2582.000000,0.153791,15.379117%
16789,,14207,1-10-9-2-3-7-6-4-8-5-1,469153600.000000,2582.000000,0.153791,15.379117%
16789,,14207,1-10-9-2-3-7-6-4-8-5-1,469324300.000000,2582.000000,0.153791,15.379117%
16789,,14207,1-10-9-2-3-7-6-4-8-5-1,468910000.000000,2582.000000,0.153791,15.379117%
16789,,14207,1-10-9-2-3-7-6-4-8-5-1,468970000.000000,2582.000000,0.153791,15.379117%
\Dane\ASYM60\GRAF11_60.txt, bfs,false
20388,,19117,1-11-8-7-9-5-3-10-4-6-2-1,7077316400.000000,1271.000000,0.062341,6.234059%
20388,,19117,1-11-8-7-9-5-3-10-4-6-2-1,7048031300.000000,1271.000000,0.062341,6.234059%
20388,,19117,1-11-8-7-9-5-3-10-4-6-2-1,7037531300.000000,1271.000000,0.062341,6.234059%
20388,,19117,1-11-8-7-9-5-3-10-4-6-2-1,7032552400.000000,1271.000000,0.062341,6.234059%
20388,,19117,1-11-8-7-9-5-3-10-4-6-2-1,7044804300.000000,1271.000000,0.062341,6.234059%
20388,,19117,1-11-8-7-9-5-3-10-4-6-2-1,7062871300.000000,1271.000000,0.062341,6.234059%
20388,,19117,1-11-8-7-9-5-3-10-4-6-2-1,7025381600.000000,1271.000000,0.062341,6.234059%
20388,,19117,1-11-8-7-9-5-3-10-4-6-2-1,7014884400.000000,1271.000000,0.062341,6.234059%
20388,,19117,1-11-8-7-9-5-3-10-4-6-2-1,7018257100.000000,1271.000000,0.062341,6.234059%
20388,,19117,1-11-8-7-9-5-3-10-4-6-2-1,7017427000.000000,1271.000000,0.062341,6.234059%
\Dane\ASYM60\GRAF12_60.txt, bfs,false
15782,,13727,1-10-9-11-6-8-4-3-7-2-5-12-1,25067163100.000000,2055.000000,0.130212,13.021163%
15782,,13727,1-10-9-11-6-8-4-3-7-2-5-12-1,25011340300.000000,2055.000000,0.130212,13.021163%
15782,,13727,1-10-9-11-6-8-4-3-7-2-5-12-1,25028963400.000000,2055.000000,0.130212,13.021163%
